"commodity","item","indicator","country","Unit","Date","Value"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1995","237899"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1996","239963"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1997","247675"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1998","258397"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1999","269700"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2000","305099"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2001","340778"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2002","344318"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2003","342748"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2004","359631"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2005","368477"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2006","360325"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2007","364595"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2008","326900"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2009","252000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2010","186000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2011","213000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2012","60000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2013","45000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2014","42000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2015","47000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2016","46000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2017","48000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2018","44400"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2019","39400"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2020","35700"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2021","37571"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","2022","31337"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1970","3607000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1971","3561000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1972","3740000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1973","4109000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1974","4448000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1975","3519000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1976","3857000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1977","4117000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1978","4357900"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1979","4556878"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1980","4653585"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1981","4489000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1982","3274000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1983","3353000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1984","4099000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1985","3500000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1986","3037000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1987","3343000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1988","3944000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1989","4030000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1990","4048000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1991","4121000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1992","4042000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1993","3695000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1994","3299000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1995","3375100"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1996","3577200"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1997","3603400"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1998","3712700"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","1999","3778600"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2000","3668400"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2001","2637000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2002","2707000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2003","2703300"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2004","2516400"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2005","2481000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2006","2283800"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2007","2553900"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2008","2658300"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2009","1727200"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2010","1725700"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2011","1986000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2012","2070300"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2013","1946000"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2014","1710400"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2015","1586500"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2016","818430"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2017","740884"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2018","898652"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2019","1126032"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2020","1026617"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2021","907846"
"Aluminum","Aluminum, primary","Production","United States","tonnes (metric)","2022","872300"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1970","23000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1971","22000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1972","23000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1973","28000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1974","46000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1975","50000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1976","45000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1977","43000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1978","83657"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1979","204710"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1980","325189"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1981","314105"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1982","273632"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1983","337207"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1984","385875"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1985","403503"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1986","420660"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1987","430230"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1988","443305"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1989","546022"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1990","599480"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1991","609548"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1992","567399"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1993","574626"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1994","592718"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1995","629827"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1996","634900"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1997","642000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1998","586499"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","1999","570321"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2000","571463"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2001","579000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2002","604000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2003","601290"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2004","631100"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2005","624000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2006","617100"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2007","615000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2008","607000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2009","569000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2010","353658"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2011","330000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2012","203000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2013","171717"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2014","138334"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2015","125537"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2016","147000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2017","136000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2018","64700"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2019","10000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2020","10000"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2021","38300"
"Aluminum","Aluminum, primary","Production","Venezuela","tonnes (metric)","2022","8400"
"Aluminum","Aluminum, primary","Production","Vietnam","tonnes (metric)","2013","0"
"Aluminum","Aluminum, primary","Production","Vietnam","tonnes (metric)","2014","0"
"Aluminum","Aluminum, primary","Production","Vietnam","tonnes (metric)","2015","0"
"Aluminum","Aluminum, primary","Production","Vietnam","tonnes (metric)","2016","0"
"Aluminum","Aluminum, primary","Production","Vietnam","tonnes (metric)","2017","501000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1970","48000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1971","47000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1972","47000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1973","91000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1974","148000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1975","168000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1976","198000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1977","197000"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1978","195708"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1979","167681"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1980","161366"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1981","172683"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1982","217338"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1983","258174"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1984","292306"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1985","306346"
"Aluminum","Aluminum, primary","Production","Yugoslavia","tonnes (metric)","1986","309206"
